"path","lines","current_layer","category","runtime_class","reason","proposed_path","action","direct_dependencies","referenced_by","name_classification","stage_name_occurrences","compatibility_gate","delete_safe","ambiguous_reference_count"
"contrib/satcompute/topology/orbit/online-orbit-constellation.h","74","outside-protection","PUBLIC_SUBSTRATE","","轨道拓扑/节点存活/路径数据公共接口；保持原位置","contrib/satcompute/topology/orbit/online-orbit-constellation.h","KEEP","contrib/satcompute/topology/orbit/constellation-definition.h [include:8]; contrib/satcompute/topology/satellite-id-map.h [include:9]","contrib/satcompute/CMakeLists.txt:214 [build_reference]; contrib/satcompute/fault/runtime/fault-model-engine.cc:13 [include]; contrib/satcompute/fault/runtime/fault-model-engine.cc:13 [literal_code_reference]; contrib/satcompute/fault/runtime/fault-prediction-engine.cc:13 [include]; contrib/satcompute/fault/runtime/fault-prediction-engine.cc:13 [literal_code_reference]; contrib/satcompute/satcompute.cc:25 [include]; contrib/satcompute/satcompute.cc:25 [literal_code_reference]; contrib/satcompute/tests/unit/online-orbit-foundation-test.cc:7 [include]; contrib/satcompute/tests/unit/online-orbit-foundation-test.cc:7 [literal_code_reference]; contrib/satcompute/tests/unit/satellite-fault-execution-test.cc:11 [include]; contrib/satcompute/tests/unit/satellite-fault-execution-test.cc:11 [literal_code_reference]; contrib/satcompute/tools/validation/f2-exposure-calibration.cc:10 [include]; contrib/satcompute/tools/validation/f2-exposure-calibration.cc:10 [literal_code_reference]; contrib/satcompute/tools/validation/f2-spatial-validation.cc:11 [include]; contrib/satcompute/tools/validation/f2-spatial-validation.cc:11 [literal_code_reference]; contrib/satcompute/topology/export/topology-slice-exporter.h:9 [include]; contrib/satcompute/topology/export/topology-slice-exporter.h:9 [literal_code_reference]; contrib/satcompute/topology/online/circular-orbit-topology-policy.h:9 [include]; contrib/satcompute/topology/online/circular-orbit-topology-policy.h:9 [literal_code_reference]; contrib/satcompute/topology/online/online-topology-controller.h:13 [include]; contrib/satcompute/topology/online/online-topology-controller.h:13 [literal_code_reference]; contrib/satcompute/topology/online/plus-grid-candidate.h:9 [include]; contrib/satcompute/topology/online/plus-grid-candidate.h:9 [literal_code_reference]; contrib/satcompute/topology/orbit/online-orbit-constellation.cc:5 [include]; contrib/satcompute/topology/orbit/online-orbit-constellation.cc:5 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/topology/satellite-endpoint-view.h","29","outside-protection","PUBLIC_SUBSTRATE","","轨道拓扑/节点存活/路径数据公共接口；保持原位置","contrib/satcompute/topology/satellite-endpoint-view.h","KEEP","","contrib/satcompute/CMakeLists.txt:215 [build_reference]; contrib/satcompute/task/compute-profile.h:8 [include]; contrib/satcompute/task/compute-profile.h:8 [literal_code_reference]; contrib/satcompute/topology/satellite-runtime-view.h:10 [include]; contrib/satcompute/topology/satellite-runtime-view.h:10 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/topology/satellite-id-map.cc","113","outside-protection","PUBLIC_SUBSTRATE","","轨道拓扑/节点存活/路径数据公共接口；保持原位置","contrib/satcompute/topology/satellite-id-map.cc","KEEP","contrib/satcompute/topology/satellite-id-map.h [include:5]","contrib/satcompute/CMakeLists.txt:99 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/topology/satellite-id-map.h","56","outside-protection","PUBLIC_SUBSTRATE","","轨道拓扑/节点存活/路径数据公共接口；保持原位置","contrib/satcompute/topology/satellite-id-map.h","KEEP","","contrib/satcompute/CMakeLists.txt:216 [build_reference]; contrib/satcompute/metrics/routing/ecmp-route-recorder.cc:10 [include]; contrib/satcompute/metrics/routing/ecmp-route-recorder.cc:10 [literal_code_reference]; contrib/satcompute/tests/unit/compute-fault-execution-test.cc:11 [include]; contrib/satcompute/tests/unit/compute-fault-execution-test.cc:11 [literal_code_reference]; contrib/satcompute/tests/unit/satellite-fault-execution-test.cc:15 [include]; contrib/satcompute/tests/unit/satellite-fault-execution-test.cc:15 [literal_code_reference]; contrib/satcompute/topology/ipv4/satellite-ipv4-addressing.h:8 [include]; contrib/satcompute/topology/ipv4/satellite-ipv4-addressing.h:8 [literal_code_reference]; contrib/satcompute/topology/link/satellite-link-state.h:9 [include]; contrib/satcompute/topology/link/satellite-link-state.h:9 [literal_code_reference]; contrib/satcompute/topology/orbit/online-orbit-constellation.h:9 [include]; contrib/satcompute/topology/orbit/online-orbit-constellation.h:9 [literal_code_reference]; contrib/satcompute/topology/satellite-id-map.cc:5 [include]; contrib/satcompute/topology/satellite-id-map.cc:5 [literal_code_reference]; contrib/satcompute/topology/satellite-topology.cc:8 [include]; contrib/satcompute/topology/satellite-topology.cc:8 [literal_code_reference]; contrib/satcompute/topology/satellite-topology.h:9 [include]; contrib/satcompute/topology/satellite-topology.h:9 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/topology/satellite-runtime-view.h","40","outside-protection","PUBLIC_SUBSTRATE","","轨道拓扑/节点存活/路径数据公共接口；保持原位置","contrib/satcompute/topology/satellite-runtime-view.h","KEEP","contrib/satcompute/routing/algorithm/capacity-aware-path-view.h [include:8]; contrib/satcompute/routing/state/flow-route-registry.h [include:9]; contrib/satcompute/topology/satellite-endpoint-view.h [include:10]","contrib/satcompute/CMakeLists.txt:217 [build_reference]; contrib/satcompute/task/task-coordinator.h:13 [include]; contrib/satcompute/task/task-coordinator.h:13 [literal_code_reference]; contrib/satcompute/topology/satellite-topology-controller.h:8 [include]; contrib/satcompute/topology/satellite-topology-controller.h:8 [literal_code_reference]; contrib/satcompute/traffic/network-transfer-engine.h:10 [include]; contrib/satcompute/traffic/network-transfer-engine.h:10 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/topology/satellite-topology-controller.h","41","outside-protection","PUBLIC_SUBSTRATE","","轨道拓扑/节点存活/路径数据公共接口；保持原位置","contrib/satcompute/topology/satellite-topology-controller.h","KEEP","contrib/satcompute/topology/satellite-runtime-view.h [include:8]","contrib/satcompute/CMakeLists.txt:219 [build_reference]; contrib/satcompute/fault/runtime/fault-controller.cc:10 [include]; contrib/satcompute/fault/runtime/fault-controller.cc:10 [literal_code_reference]; contrib/satcompute/metrics/routing/ecmp-route-recorder.cc:12 [include]; contrib/satcompute/metrics/routing/ecmp-route-recorder.cc:12 [literal_code_reference]; contrib/satcompute/topology/online/online-topology-controller.h:14 [include]; contrib/satcompute/topology/online/online-topology-controller.h:14 [literal_code_reference]; contrib/satcompute/topology/satellite-topology.h:10 [include]; contrib/satcompute/topology/satellite-topology.h:10 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/topology/satellite-topology.cc","215","outside-protection","PUBLIC_SUBSTRATE","","轨道拓扑/节点存活/路径数据公共接口；保持原位置","contrib/satcompute/topology/satellite-topology.cc","KEEP","contrib/satcompute/topology/online/online-topology-controller.h [include:7]; contrib/satcompute/topology/satellite-id-map.h [include:8]; contrib/satcompute/topology/satellite-topology.h [include:5]","contrib/satcompute/CMakeLists.txt:100 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/topology/satellite-topology.h","95","outside-protection","PUBLIC_SUBSTRATE","","轨道拓扑/节点存活/路径数据公共接口；保持原位置","contrib/satcompute/topology/satellite-topology.h","KEEP","contrib/satcompute/topology/link/satellite-link-state.h [include:8]; contrib/satcompute/topology/satellite-id-map.h [include:9]; contrib/satcompute/topology/satellite-topology-controller.h [include:10]","contrib/satcompute/CMakeLists.txt:218 [build_reference]; contrib/satcompute/metrics/core/link-metrics-recorder.h:9 [include]; contrib/satcompute/metrics/core/link-metrics-recorder.h:9 [literal_code_reference]; contrib/satcompute/metrics/routing/ecmp-route-recorder.cc:11 [include]; contrib/satcompute/metrics/routing/ecmp-route-recorder.cc:11 [literal_code_reference]; contrib/satcompute/satcompute.cc:29 [include]; contrib/satcompute/satcompute.cc:29 [literal_code_reference]; contrib/satcompute/topology/satellite-topology.cc:5 [include]; contrib/satcompute/topology/satellite-topology.cc:5 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/traffic/local-delivery.cc","30","outside-protection","PUBLIC_SUBSTRATE","","真实跨星传输与 LocalDelivery；实际已发送字节/失败部分/逻辑完成","contrib/satcompute/traffic/local-delivery.cc","KEEP","contrib/satcompute/traffic/local-delivery.h [include:2]","contrib/satcompute/CMakeLists.txt:7 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/traffic/local-delivery.h","37","outside-protection","PUBLIC_SUBSTRATE","","真实跨星传输与 LocalDelivery；实际已发送字节/失败部分/逻辑完成","contrib/satcompute/traffic/local-delivery.h","KEEP","","contrib/satcompute/CMakeLists.txt:110 [build_reference]; contrib/satcompute/protection/mechanism/replication/replica-manager.h:6 [include]; contrib/satcompute/protection/mechanism/replication/replica-manager.h:6 [literal_code_reference]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-recovery.h:6 [include]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-recovery.h:6 [literal_code_reference]; contrib/satcompute/protection/runtime/recovery-controller.h:4 [include]; contrib/satcompute/protection/runtime/recovery-controller.h:4 [literal_code_reference]; contrib/satcompute/tests/unit/recovery-runtime-test.cc:9 [include]; contrib/satcompute/tests/unit/recovery-runtime-test.cc:9 [literal_code_reference]; contrib/satcompute/traffic/local-delivery.cc:2 [include]; contrib/satcompute/traffic/local-delivery.cc:2 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/traffic/network-transfer-application.cc","309","outside-protection","PUBLIC_SUBSTRATE","","真实跨星传输与 LocalDelivery；实际已发送字节/失败部分/逻辑完成","contrib/satcompute/traffic/network-transfer-application.cc","KEEP","contrib/satcompute/traffic/network-transfer-application.h [include:7]","contrib/satcompute/CMakeLists.txt:101 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/traffic/network-transfer-application.h","73","outside-protection","PUBLIC_SUBSTRATE","","真实跨星传输与 LocalDelivery；实际已发送字节/失败部分/逻辑完成","contrib/satcompute/traffic/network-transfer-application.h","KEEP","contrib/satcompute/traffic/network-transfer-config.h [include:8]","contrib/satcompute/CMakeLists.txt:220 [build_reference]; contrib/satcompute/traffic/network-transfer-application.cc:7 [include]; contrib/satcompute/traffic/network-transfer-application.cc:7 [literal_code_reference]; contrib/satcompute/traffic/network-transfer-engine.h:11 [include]; contrib/satcompute/traffic/network-transfer-engine.h:11 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/traffic/network-transfer-config.cc","73","outside-protection","PUBLIC_SUBSTRATE","","真实跨星传输与 LocalDelivery；实际已发送字节/失败部分/逻辑完成","contrib/satcompute/traffic/network-transfer-config.cc","KEEP","contrib/satcompute/traffic/network-transfer-config.h [include:7]","contrib/satcompute/CMakeLists.txt:102 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/traffic/network-transfer-config.h","52","outside-protection","PUBLIC_SUBSTRATE","","真实跨星传输与 LocalDelivery；实际已发送字节/失败部分/逻辑完成","contrib/satcompute/traffic/network-transfer-config.h","KEEP","contrib/satcompute/routing/common/ecmp-flow-key.h [include:8]","contrib/satcompute/CMakeLists.txt:221 [build_reference]; contrib/satcompute/tests/unit/satellite-fault-execution-test.cc:9 [include]; contrib/satcompute/tests/unit/satellite-fault-execution-test.cc:9 [literal_code_reference]; contrib/satcompute/traffic/network-transfer-application.h:8 [include]; contrib/satcompute/traffic/network-transfer-application.h:8 [literal_code_reference]; contrib/satcompute/traffic/network-transfer-config.cc:7 [include]; contrib/satcompute/traffic/network-transfer-config.cc:7 [literal_code_reference]; contrib/satcompute/traffic/network-transfer-engine.h:12 [include]; contrib/satcompute/traffic/network-transfer-engine.h:12 [literal_code_reference]; contrib/satcompute/traffic/network-transfer-receiver.h:8 [include]; contrib/satcompute/traffic/network-transfer-receiver.h:8 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/traffic/network-transfer-engine.cc","1130","outside-protection","PUBLIC_SUBSTRATE","","真实跨星传输与 LocalDelivery；实际已发送字节/失败部分/逻辑完成","contrib/satcompute/traffic/network-transfer-engine.cc","KEEP","contrib/satcompute/routing/ns3/satcompute-ipv4-global-routing-helper.h [include:13]; contrib/satcompute/routing/routing-policy-factory.h [include:9]; contrib/satcompute/traffic/network-transfer-engine.h [include:7]","contrib/satcompute/CMakeLists.txt:103 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/traffic/network-transfer-engine.h","159","outside-protection","PUBLIC_SUBSTRATE","","真实跨星传输与 LocalDelivery；实际已发送字节/失败部分/逻辑完成","contrib/satcompute/traffic/network-transfer-engine.h","KEEP","contrib/satcompute/routing/algorithm/path-policy.h [include:8]; contrib/satcompute/routing/state/capacity-reservation-state.h [include:9]; contrib/satcompute/topology/satellite-runtime-view.h [include:10]; contrib/satcompute/traffic/network-transfer-application.h [include:11]; contrib/satcompute/traffic/network-transfer-config.h [include:12]; contrib/satcompute/traffic/network-transfer-receiver.h [include:13]; contrib/satcompute/traffic/network-transfer-records.h [include:14]","contrib/satcompute/CMakeLists.txt:222 [build_reference]; contrib/satcompute/metrics/core/link-metrics-recorder.h:10 [include]; contrib/satcompute/metrics/core/link-metrics-recorder.h:10 [literal_code_reference]; contrib/satcompute/metrics/metrics.h:14 [include]; contrib/satcompute/metrics/metrics.h:14 [literal_code_reference]; contrib/satcompute/protection/runtime/decision-path-snapshot.h:4 [include]; contrib/satcompute/protection/runtime/decision-path-snapshot.h:4 [literal_code_reference]; contrib/satcompute/task/task-coordinator.h:14 [include]; contrib/satcompute/task/task-coordinator.h:14 [literal_code_reference]; contrib/satcompute/tests/unit/fault-lifecycle-test.cc:7 [include]; contrib/satcompute/tests/unit/fault-lifecycle-test.cc:7 [literal_code_reference]; contrib/satcompute/tests/unit/satellite-fault-execution-test.cc:10 [include]; contrib/satcompute/tests/unit/satellite-fault-execution-test.cc:10 [literal_code_reference]; contrib/satcompute/traffic/network-transfer-engine.cc:7 [include]; contrib/satcompute/traffic/network-transfer-engine.cc:7 [literal_code_reference]","","","现有合同不变","false","0"
